grid_id,target_year,log_previous_count,previous_hotspot,target_is_hotspot,predicted_hotspot,predicted_probability_stage9,correct_prediction,confusion_type,distance_from_0_5
R038_C060,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R038_C061,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R038_C062,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R038_C063,2024,2.833213344056216,0,0,0,0.08479219087228605,True,True negative,0.41520780912771393
R038_C064,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R038_C065,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R038_C066,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R038_C067,2024,3.295836866004329,0,0,1,0.6703357251318038,False,False positive,0.17033572513180384
R038_C068,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R038_C069,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R038_C070,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R038_C071,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R038_C072,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R038_C073,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R038_C074,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R038_C075,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R038_C076,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R038_C077,2024,4.23410650459726,1,1,1,0.9991027805420002,True,True positive,0.4991027805420002
R038_C078,2024,2.9444389791664403,0,0,0,0.1629605820634127,True,True negative,0.3370394179365873
R038_C079,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R038_C080,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R038_C081,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R038_C082,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R038_C083,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R038_C084,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R038_C085,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R038_C086,2024,2.8903717578961645,0,0,0,0.11948288041963083,True,True negative,0.38051711958036916
R038_C087,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R038_C088,2024,3.49650756146648,0,0,1,0.8858928614393123,False,False positive,0.38589286143931234
R038_C089,2024,4.304065093204169,1,1,1,0.999437402158506,True,True positive,0.49943740215850596
R038_C090,2024,3.8918202981106265,1,1,1,0.9912514373761554,True,True positive,0.4912514373761554
R038_C091,2024,3.58351893845611,1,1,1,0.9353384081017577,True,True positive,0.4353384081017577
R038_C092,2024,3.610917912644224,1,1,1,0.9455594271188087,True,True positive,0.4455594271188087
R038_C093,2024,3.737669618283368,1,1,1,0.9758943929827445,True,True positive,0.4758943929827445
R038_C094,2024,4.844187086458591,1,1,1,0.9999847122553324,True,True positive,0.49998471225533236
R038_C095,2024,3.091042453358316,0,0,0,0.3412830017619351,True,True negative,0.1587169982380649
R038_C096,2024,3.9318256327243257,1,1,1,0.9932883069425963,True,True positive,0.4932883069425963
R038_C097,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R038_C098,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R038_C099,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R038_C100,2024,2.833213344056216,0,0,0,0.08479219087228605,True,True negative,0.41520780912771393
R038_C101,2024,3.5263605246161616,0,1,1,0.9045442124169463,True,True positive,0.40454421241694627
R038_C102,2024,2.8903717578961645,0,0,0,0.11948288041963083,True,True negative,0.38051711958036916
R038_C103,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R038_C104,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R038_C105,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R038_C106,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R038_C107,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R039_C022,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R039_C023,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R039_C024,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R039_C025,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R039_C026,2024,2.772588722239781,0,0,0,0.058211331684448954,True,True negative,0.441788668315551
R039_C027,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R039_C028,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R039_C029,2024,2.5649493574615367,0,0,0,0.015217410607103852,True,True negative,0.48478258939289615
R039_C030,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R039_C031,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R039_C032,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R039_C034,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R039_C035,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R039_C036,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R039_C037,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R039_C038,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R039_C040,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R039_C041,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R039_C042,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R039_C043,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R039_C044,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R039_C045,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R039_C046,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R039_C047,2024,3.1780538303479458,0,0,0,0.4808442013353714,True,True negative,0.019155798664628576
R039_C048,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R039_C049,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R039_C050,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R039_C051,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R039_C052,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R039_C053,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R039_C054,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R039_C055,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R039_C056,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R039_C057,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R039_C058,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R039_C059,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R039_C060,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R039_C061,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R039_C062,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R039_C063,2024,3.258096538021482,0,0,1,0.612476721689788,False,False positive,0.11247672168978795
R039_C064,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R039_C065,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R039_C066,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R039_C067,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R039_C068,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R039_C069,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R039_C070,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R039_C071,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R039_C072,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R039_C073,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R039_C074,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R039_C075,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R039_C076,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R039_C077,2024,4.934473933130692,1,1,1,0.9999916332216712,True,True positive,0.4999916332216712
R039_C078,2024,3.332204510175204,0,1,1,0.7216193143239186,True,True positive,0.22161931432391857
R039_C079,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R039_C080,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R039_C081,2024,2.8903717578961645,0,0,0,0.11948288041963083,True,True negative,0.38051711958036916
R039_C082,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R039_C083,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R039_C084,2024,2.5649493574615367,0,0,0,0.015217410607103852,True,True negative,0.48478258939289615
R039_C085,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R039_C086,2024,2.772588722239781,0,0,0,0.058211331684448954,True,True negative,0.441788668315551
R039_C087,2024,3.044522437723423,0,0,0,0.27524593511421913,True,True negative,0.22475406488578087
R039_C088,2024,4.653960350157523,1,1,1,0.9999455632864424,True,True positive,0.49994556328644235
R039_C089,2024,4.127134385045092,1,1,1,0.9981691193857279,True,True positive,0.49816911938572794
R039_C090,2024,4.0943445622221,1,1,1,0.9977220714665015,True,True positive,0.4977220714665015
R039_C091,2024,4.248495242049359,1,1,1,0.9991848941688489,True,True positive,0.4991848941688489
R039_C092,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R039_C093,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R039_C094,2024,3.688879454113936,1,1,1,0.9669193992068,True,True positive,0.46691939920680003
R039_C095,2024,3.4339872044851463,0,1,1,0.8364500535624654,True,True positive,0.3364500535624654
R039_C096,2024,3.970291913552122,1,1,1,0.9948005288631603,True,True positive,0.4948005288631603
R039_C097,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R039_C098,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R039_C099,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R039_C100,2024,3.6375861597263857,1,1,1,0.9540303661236091,True,True positive,0.45403036612360914
R039_C101,2024,4.90527477843843,1,1,1,0.9999898323427167,True,True positive,0.49998983234271666
R039_C102,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R039_C103,2024,2.833213344056216,0,0,0,0.08479219087228605,True,True negative,0.41520780912771393
R039_C104,2024,2.5649493574615367,0,0,0,0.015217410607103852,True,True negative,0.48478258939289615
R039_C105,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R039_C106,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R039_C107,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R040_C023,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R040_C024,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C025,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R040_C026,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R040_C027,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R040_C028,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R040_C029,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C030,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C031,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R040_C032,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R040_C033,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R040_C034,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R040_C035,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R040_C036,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R040_C037,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R040_C038,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R040_C039,2024,2.5649493574615367,0,0,0,0.015217410607103852,True,True negative,0.48478258939289615
R040_C040,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R040_C041,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R040_C042,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R040_C043,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R040_C044,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R040_C045,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R040_C046,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R040_C047,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R040_C049,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C050,2024,3.044522437723423,0,0,0,0.27524593511421913,True,True negative,0.22475406488578087
R040_C051,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R040_C052,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R040_C053,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R040_C054,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R040_C055,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R040_C056,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C057,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R040_C058,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R040_C059,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R040_C060,2024,3.044522437723423,0,0,0,0.27524593511421913,True,True negative,0.22475406488578087
R040_C061,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R040_C062,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C063,2024,3.737669618283368,1,1,1,0.9758943929827445,True,True positive,0.4758943929827445
R040_C064,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R040_C065,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R040_C066,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R040_C067,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C068,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C069,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R040_C070,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R040_C071,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R040_C072,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R040_C073,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R040_C074,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R040_C075,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R040_C076,2024,2.8903717578961645,0,0,0,0.11948288041963083,True,True negative,0.38051711958036916
R040_C077,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R040_C078,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R040_C079,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R040_C080,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C081,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R040_C082,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R040_C083,2024,4.718498871295094,1,1,1,0.9999646190333087,True,True positive,0.4999646190333087
R040_C084,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R040_C085,2024,2.5649493574615367,0,0,0,0.015217410607103852,True,True negative,0.48478258939289615
R040_C086,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R040_C087,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R040_C088,2024,3.58351893845611,1,0,1,0.9353384081017577,False,False positive,0.4353384081017577
R040_C089,2024,2.995732273553991,0,0,0,0.21519187873111192,True,True negative,0.2848081212688881
R040_C090,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R040_C091,2024,3.912023005428146,1,1,1,0.9923468837478088,True,True positive,0.4923468837478088
R040_C092,2024,3.1354942159291497,0,0,0,0.41076471668164616,True,True negative,0.08923528331835384
R040_C093,2024,3.091042453358316,0,0,0,0.3412830017619351,True,True negative,0.1587169982380649
R040_C094,2024,3.5263605246161616,0,0,1,0.9045442124169463,False,False positive,0.40454421241694627
R040_C095,2024,3.258096538021482,0,0,1,0.612476721689788,False,False positive,0.11247672168978795
R040_C096,2024,3.828641396489095,1,1,1,0.9867219015643443,True,True positive,0.48672190156434425
R040_C097,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R040_C098,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R040_C099,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C100,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C101,2024,2.995732273553991,0,0,0,0.21519187873111192,True,True negative,0.2848081212688881
R040_C102,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R040_C103,2024,3.332204510175204,0,0,1,0.7216193143239186,False,False positive,0.22161931432391857
R040_C104,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R040_C105,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R040_C106,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R040_C107,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R040_C108,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R040_C109,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R040_C110,2024,2.9444389791664403,0,0,0,0.1629605820634127,True,True negative,0.3370394179365873
R041_C024,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R041_C025,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R041_C026,2024,2.9444389791664403,0,0,0,0.1629605820634127,True,True negative,0.3370394179365873
R041_C027,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R041_C028,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R041_C029,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R041_C030,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R041_C031,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R041_C032,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R041_C033,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R041_C034,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R041_C035,2024,2.772588722239781,0,0,0,0.058211331684448954,True,True negative,0.441788668315551
R041_C036,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R041_C037,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R041_C038,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R041_C039,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R041_C040,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R041_C041,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R041_C043,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R041_C044,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R041_C045,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R041_C046,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R041_C047,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R041_C048,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R041_C049,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R041_C050,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R041_C051,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R041_C052,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R041_C053,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R041_C055,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R041_C056,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R041_C057,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R041_C058,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R041_C059,2024,2.9444389791664403,0,0,0,0.1629605820634127,True,True negative,0.3370394179365873
R041_C060,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R041_C061,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R041_C062,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R041_C063,2024,4.955827057601261,1,1,1,0.9999927448730197,True,True positive,0.4999927448730197
R041_C064,2024,4.02535169073515,1,1,1,0.9963941502682053,True,True positive,0.4963941502682053
R041_C065,2024,3.091042453358316,0,0,0,0.3412830017619351,True,True negative,0.1587169982380649
R041_C066,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R041_C067,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R041_C068,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R041_C069,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R041_C070,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R041_C071,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R041_C072,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R041_C073,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R041_C074,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R041_C075,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R041_C076,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R041_C077,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R041_C078,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R041_C079,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R041_C080,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R041_C081,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R041_C082,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R041_C083,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R041_C084,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R041_C085,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R041_C086,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R041_C087,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R041_C088,2024,4.110873864173311,1,1,1,0.9979595944507355,True,True positive,0.49795959445073545
R041_C089,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R041_C090,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R041_C091,2024,2.772588722239781,0,0,0,0.058211331684448954,True,True negative,0.441788668315551
R041_C092,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R041_C093,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R041_C094,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
